agreement,contraente,direzione,esecuzione,prevalenza,tipologia_lavoro,class_flat
corrispettivo,artigiano,impresa,titolare_stesso,bene_realizzato,strutturista,i;m
corrispettivo,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,strutturista,i;n
corrispettivo,artigiano,impresa,titolare_stesso,bene_realizzato,manutenzione,m
corrispettivo,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,manutenzione,n
ai_servizi,artigiano,impresa,titolare_stesso,bene_realizzato,manutenzione,m
ai_servizi,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,manutenzione,n
orale,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,manutenzione,n
orale,artigiano,impresa,titolare_stesso,bene_realizzato,manutenzione,m
vendita,artigiano,impresa,titolare_stesso,bene_realizzato,manutenzione,m
vendita,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,manutenzione,n
appalto_a_regia,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,manutenzione,n
appalto_a_regia,artigiano,impresa,titolare_stesso,bene_realizzato,manutenzione,m
orale,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,catering,n
orale,artigiano,impresa,titolare_stesso,bene_realizzato,catering,m
corrispettivo,artigiano,impresa,titolare_stesso,bene_realizzato,catering,m
corrispettivo,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,catering,n
vendita,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,catering,n
vendita,artigiano,impresa,titolare_stesso,bene_realizzato,catering,m
ai_servizi,artigiano,impresa,titolare_stesso,bene_realizzato,catering,m
ai_servizi,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,catering,n
appalto_a_regia,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,catering,n
appalto_a_regia,artigiano,impresa,titolare_stesso,bene_realizzato,catering,m
orale,artigiano,impresa,titolare_stesso,bene_realizzato,pulizie,m
orale,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,pulizie,n
ai_servizi,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,pulizie,n
ai_servizi,artigiano,impresa,titolare_stesso,bene_realizzato,pulizie,m
vendita,artigiano,impresa,titolare_stesso,bene_realizzato,pulizie,m
vendita,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,pulizie,n
appalto_a_regia,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,pulizie,n
appalto_a_regia,artigiano,impresa,titolare_stesso,bene_realizzato,pulizie,m
corrispettivo,artigiano,impresa,titolare_stesso,bene_realizzato,pulizie,m
corrispettivo,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,pulizie,n
appalto_a_regia,artigiano,impresa,titolare_stesso,bene_realizzato,idraulici,m
appalto_a_regia,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,idraulici,n
vendita,artigiano,impresa,titolare_stesso,bene_realizzato,idraulici,m
vendita,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,idraulici,n
corrispettivo,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,idraulici,n
corrispettivo,artigiano,impresa,titolare_stesso,bene_realizzato,idraulici,m
ai_servizi,artigiano,impresa,titolare_stesso,bene_realizzato,idraulici,m
ai_servizi,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,idraulici,n
orale,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,idraulici,n
orale,artigiano,impresa,titolare_stesso,bene_realizzato,idraulici,m
orale,artigiano,impresa,titolare_stesso,bene_realizzato,sarti,m
orale,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,sarti,n
appalto_a_regia,artigiano,impresa,titolare_stesso,bene_realizzato,sarti,m
appalto_a_regia,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,sarti,n
ai_servizi,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,sarti,n
ai_servizi,artigiano,impresa,titolare_stesso,bene_realizzato,sarti,m
vendita,artigiano,impresa,titolare_stesso,bene_realizzato,sarti,m
vendita,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,sarti,n
corrispettivo,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,sarti,n
corrispettivo,artigiano,impresa,titolare_stesso,bene_realizzato,sarti,m
vendita,artigiano,impresa,titolare_stesso,bene_realizzato,mobili,m
vendita,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,mobili,n
ai_servizi,artigiano,impresa,titolare_stesso,bene_realizzato,mobili,m
ai_servizi,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,mobili,n
appalto_a_regia,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,mobili,n
appalto_a_regia,artigiano,impresa,titolare_stesso,bene_realizzato,mobili,m
orale,artigiano,impresa,titolare_stesso,bene_realizzato,mobili,m
orale,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,mobili,n
corrispettivo,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,mobili,n
corrispettivo,artigiano,impresa,titolare_stesso,bene_realizzato,mobili,m
vendita,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,edificio,n
vendita,artigiano,impresa,titolare_stesso,bene_realizzato,edificio,m
orale,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,edificio,n
orale,artigiano,impresa,titolare_stesso,bene_realizzato,edificio,m
corrispettivo,artigiano,impresa,titolare_stesso,bene_realizzato,edificio,m
corrispettivo,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,edificio,n
appalto_a_regia,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,edificio,n
appalto_a_regia,artigiano,impresa,titolare_stesso,bene_realizzato,edificio,m
ai_servizi,artigiano,impresa,titolare_stesso,bene_realizzato,edificio,m
ai_servizi,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,edificio,n
vendita,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,giardinieri,n
vendita,artigiano,impresa,titolare_stesso,bene_realizzato,giardinieri,m
appalto_a_regia,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,giardinieri,n
appalto_a_regia,artigiano,impresa,titolare_stesso,bene_realizzato,giardinieri,m
ai_servizi,artigiano,impresa,titolare_stesso,bene_realizzato,giardinieri,m
ai_servizi,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,giardinieri,n
orale,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,giardinieri,n
orale,artigiano,impresa,titolare_stesso,bene_realizzato,giardinieri,m
corrispettivo,artigiano,impresa,titolare_stesso,bene_realizzato,giardinieri,m
corrispettivo,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,giardinieri,n
ai_servizi,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,muratori,n
ai_servizi,artigiano,impresa,titolare_stesso,bene_realizzato,muratori,m
corrispettivo,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,muratori,n
corrispettivo,artigiano,impresa,titolare_stesso,bene_realizzato,muratori,m
orale,artigiano,impresa,titolare_stesso,bene_realizzato,muratori,m
orale,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,muratori,n
appalto_a_regia,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,muratori,n
appalto_a_regia,artigiano,impresa,titolare_stesso,bene_realizzato,muratori,m
vendita,artigiano,impresa,titolare_stesso,bene_realizzato,muratori,m
vendita,artigiano,impresa,titolare_stesso,bene_contestualmente_eseguito_lavoro,muratori,n
corrispettivo,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,elettrici,n
corrispettivo,artigiano,artigiano,titolare_stesso,bene_realizzato,elettrici,m
ai_servizi,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,elettrici,n
ai_servizi,artigiano,artigiano,titolare_stesso,bene_realizzato,elettrici,m
orale,artigiano,artigiano,titolare_stesso,bene_realizzato,elettrici,m
orale,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,elettrici,n
appalto_a_regia,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,elettrici,n
appalto_a_regia,artigiano,artigiano,titolare_stesso,bene_realizzato,elettrici,m
vendita,artigiano,artigiano,titolare_stesso,bene_realizzato,elettrici,m
vendita,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,elettrici,n
ai_servizi,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,architetto,i;n
ai_servizi,artigiano,artigiano,titolare_stesso,bene_realizzato,architetto,i;m
vendita,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,architetto,i;n
vendita,artigiano,artigiano,titolare_stesso,bene_realizzato,architetto,i;m
appalto_a_regia,artigiano,artigiano,titolare_stesso,bene_realizzato,architetto,i;m
appalto_a_regia,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,architetto,i;n
corrispettivo,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,architetto,i;n
corrispettivo,artigiano,artigiano,titolare_stesso,bene_realizzato,architetto,i;m
orale,artigiano,artigiano,titolare_stesso,bene_realizzato,architetto,i;m
orale,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,architetto,i;n
corrispettivo,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,ingegnere,i;n
corrispettivo,artigiano,artigiano,titolare_stesso,bene_realizzato,ingegnere,i;m
vendita,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,ingegnere,i;n
vendita,artigiano,artigiano,titolare_stesso,bene_realizzato,ingegnere,i;m
ai_servizi,artigiano,artigiano,titolare_stesso,bene_realizzato,ingegnere,i;m
ai_servizi,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,ingegnere,i;n
orale,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,ingegnere,i;n
orale,artigiano,artigiano,titolare_stesso,bene_realizzato,ingegnere,i;m
appalto_a_regia,artigiano,artigiano,titolare_stesso,bene_realizzato,ingegnere,i;m
appalto_a_regia,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,ingegnere,i;n
appalto_a_regia,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,perito,i;n
appalto_a_regia,artigiano,artigiano,titolare_stesso,bene_realizzato,perito,i;m
corrispettivo,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,perito,i;n
corrispettivo,artigiano,artigiano,titolare_stesso,bene_realizzato,perito,i;m
orale,artigiano,artigiano,titolare_stesso,bene_realizzato,perito,i;m
orale,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,perito,i;n
vendita,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,perito,i;n
vendita,artigiano,artigiano,titolare_stesso,bene_realizzato,perito,i;m
ai_servizi,artigiano,artigiano,titolare_stesso,bene_realizzato,perito,i;m
ai_servizi,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,perito,i;n
corrispettivo,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,strutturista,i;n
corrispettivo,artigiano,artigiano,titolare_stesso,bene_realizzato,strutturista,i;m
orale,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,strutturista,i;n
orale,artigiano,artigiano,titolare_stesso,bene_realizzato,strutturista,i;m
appalto_a_regia,artigiano,artigiano,titolare_stesso,bene_realizzato,strutturista,i;m
appalto_a_regia,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,strutturista,i;n
ai_servizi,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,strutturista,i;n
ai_servizi,artigiano,artigiano,titolare_stesso,bene_realizzato,strutturista,i;m
vendita,artigiano,artigiano,titolare_stesso,bene_realizzato,strutturista,i;m
vendita,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,strutturista,i;n
ai_servizi,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,pulizie,n
ai_servizi,artigiano,artigiano,titolare_stesso,bene_realizzato,pulizie,m
vendita,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,pulizie,n
vendita,artigiano,artigiano,titolare_stesso,bene_realizzato,pulizie,m
corrispettivo,artigiano,artigiano,titolare_stesso,bene_realizzato,pulizie,m
corrispettivo,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,pulizie,n
orale,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,pulizie,n
orale,artigiano,artigiano,titolare_stesso,bene_realizzato,pulizie,m
appalto_a_regia,artigiano,artigiano,titolare_stesso,bene_realizzato,pulizie,m
appalto_a_regia,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,pulizie,n
appalto_a_regia,artigiano,artigiano,titolare_stesso,bene_realizzato,manutenzione,m
appalto_a_regia,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,manutenzione,n
corrispettivo,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,manutenzione,n
corrispettivo,artigiano,artigiano,titolare_stesso,bene_realizzato,manutenzione,m
ai_servizi,artigiano,artigiano,titolare_stesso,bene_realizzato,manutenzione,m
ai_servizi,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,manutenzione,n
orale,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,manutenzione,n
orale,artigiano,artigiano,titolare_stesso,bene_realizzato,manutenzione,m
vendita,artigiano,artigiano,titolare_stesso,bene_realizzato,manutenzione,m
vendita,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,manutenzione,n
appalto_a_regia,artigiano,artigiano,titolare_stesso,bene_realizzato,catering,m
appalto_a_regia,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,catering,n
orale,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,catering,n
orale,artigiano,artigiano,titolare_stesso,bene_realizzato,catering,m
ai_servizi,artigiano,artigiano,titolare_stesso,bene_realizzato,catering,m
ai_servizi,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,catering,n
vendita,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,catering,n
vendita,artigiano,artigiano,titolare_stesso,bene_realizzato,catering,m
corrispettivo,artigiano,artigiano,titolare_stesso,bene_realizzato,catering,m
corrispettivo,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,catering,n
vendita,artigiano,artigiano,titolare_stesso,bene_realizzato,idraulici,m
vendita,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,idraulici,n
corrispettivo,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,idraulici,n
corrispettivo,artigiano,artigiano,titolare_stesso,bene_realizzato,idraulici,m
ai_servizi,artigiano,artigiano,titolare_stesso,bene_realizzato,idraulici,m
ai_servizi,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,idraulici,n
appalto_a_regia,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,idraulici,n
appalto_a_regia,artigiano,artigiano,titolare_stesso,bene_realizzato,idraulici,m
orale,artigiano,artigiano,titolare_stesso,bene_realizzato,idraulici,m
orale,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,idraulici,n
orale,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,muratori,n
orale,artigiano,artigiano,titolare_stesso,bene_realizzato,muratori,m
appalto_a_regia,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,muratori,n
appalto_a_regia,artigiano,artigiano,titolare_stesso,bene_realizzato,muratori,m
ai_servizi,artigiano,artigiano,titolare_stesso,bene_realizzato,muratori,m
ai_servizi,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,muratori,n
vendita,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,muratori,n
vendita,artigiano,artigiano,titolare_stesso,bene_realizzato,muratori,m
corrispettivo,artigiano,artigiano,titolare_stesso,bene_realizzato,muratori,m
corrispettivo,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,muratori,n
vendita,artigiano,artigiano,titolare_stesso,bene_realizzato,sarti,m
vendita,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,sarti,n
orale,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,sarti,n
orale,artigiano,artigiano,titolare_stesso,bene_realizzato,sarti,m
ai_servizi,artigiano,artigiano,titolare_stesso,bene_realizzato,sarti,m
ai_servizi,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,sarti,n
corrispettivo,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,sarti,n
corrispettivo,artigiano,artigiano,titolare_stesso,bene_realizzato,sarti,m
appalto_a_regia,artigiano,artigiano,titolare_stesso,bene_realizzato,sarti,m
appalto_a_regia,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,sarti,n
appalto_a_regia,artigiano,artigiano,titolare_stesso,bene_realizzato,mobili,m
appalto_a_regia,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,mobili,n
corrispettivo,artigiano,artigiano,titolare_stesso,bene_realizzato,mobili,m
corrispettivo,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,mobili,n
orale,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,mobili,n
orale,artigiano,artigiano,titolare_stesso,bene_realizzato,mobili,m
ai_servizi,artigiano,artigiano,titolare_stesso,bene_realizzato,mobili,m
ai_servizi,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,mobili,n
vendita,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,mobili,n
vendita,artigiano,artigiano,titolare_stesso,bene_realizzato,mobili,m
appalto_a_regia,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,edificio,n
appalto_a_regia,artigiano,artigiano,titolare_stesso,bene_realizzato,edificio,m
orale,artigiano,artigiano,titolare_stesso,bene_realizzato,edificio,m
orale,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,edificio,n
corrispettivo,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,edificio,n
corrispettivo,artigiano,artigiano,titolare_stesso,bene_realizzato,edificio,m
vendita,artigiano,artigiano,titolare_stesso,bene_realizzato,edificio,m
vendita,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,edificio,n
ai_servizi,artigiano,artigiano,titolare_stesso,bene_contestualmente_eseguito_lavoro,edificio,n
ai_servizi,artigiano,artigiano,titolare_stesso,bene_realizzato,edificio,m
